,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
102026,7936,2.11.2,2,Jos Buttler,509,True,Sanju Samson,258,David Willey,2758,False,FAST_SEAM,33.417,,1,1,1,,-0.497,8.406,-0.223,0.866,15.0,47.0
102028,7936,2.11.4,4,Jos Buttler,509,True,Sanju Samson,258,David Willey,2758,False,FAST_SEAM,32.379,,1,1,1,,-0.069,5.133,0.252,0.48,20.0,51.0
102031,7936,2.12.1,1,Jos Buttler,509,True,Sanju Samson,258,Dwayne Bravo,25,True,MEDIUM_SEAM,24.099,,1,1,1,,-0.729,4.237,-0.727,0.547,34.0,43.0
102033,7936,2.12.3,3,Jos Buttler,509,True,Prashant Chopra,3226,Dwayne Bravo,25,True,MEDIUM_SEAM,38.923,,1,1,1,,-0.434,12.202,-0.294,1.459,86.0,61.0
102037,7936,2.13.1,1,Jos Buttler,509,True,Prashant Chopra,3226,Shardul Thakur,1745,True,MEDIUM_SEAM,38.645,,1,1,1,,-0.329,9.394,-0.225,0.814,26.0,75.0
102049,7936,2.15.1,1,Jos Buttler,509,True,Stuart Binny,148,Shardul Thakur,1745,True,MEDIUM_SEAM,38.788,,1,1,1,,-0.253,8.633,-0.157,0.86,39.0,39.0
102056,7936,2.16.2,2,Jos Buttler,509,True,Stuart Binny,148,Shane Watson,227,True,MEDIUM_SEAM,33.642,,1,1,1,,-0.169,5.254,0.044,0.458,76.0,25.0
102058,7936,2.16.4,4,Jos Buttler,509,True,Stuart Binny,148,Shane Watson,227,True,MEDIUM_SEAM,33.24,,1,1,1,,-0.344,6.435,-0.1,0.688,50.0,47.0
102060,7936,2.16.6,6,Jos Buttler,509,True,Stuart Binny,148,Shane Watson,227,True,MEDIUM_SEAM,34.017,,4,4,4,,-0.302,7.134,-0.042,0.725,26.0,10.0
102063,7936,2.17.3,3,Jos Buttler,509,True,Stuart Binny,148,David Willey,2758,False,FAST_SEAM,34.214,,4,4,4,,-0.447,9.519,-0.045,0.858,7.0,43.0
102064,7936,2.17.4,4,Jos Buttler,509,True,Stuart Binny,148,David Willey,2758,False,FAST_SEAM,36.647,,0,0,0,,-0.405,9.255,0.016,0.892,45.0,23.0
102065,7936,2.17.5,5,Jos Buttler,509,True,Stuart Binny,148,David Willey,2758,False,FAST_SEAM,37.023,,0,0,0,,-0.331,9.596,0.31,0.879,47.0,41.0
102066,7936,2.17.6,6,Jos Buttler,509,True,Stuart Binny,148,David Willey,2758,False,FAST_SEAM,37.195,,1,1,1,,-0.481,8.273,-0.034,0.669,65.0,10.0
102067,7936,2.18.1,1,Jos Buttler,509,True,Stuart Binny,148,Dwayne Bravo,25,True,MEDIUM_SEAM,38.129,,0,0,0,,-0.218,8.747,0.662,0.918,5.0,5.0
102068,7936,2.18.2,2,Jos Buttler,509,True,Stuart Binny,148,Dwayne Bravo,25,True,MEDIUM_SEAM,28.53,,1,1,1,,-0.766,6.701,-0.559,0.787,48.0,70.0
102071,7936,2.18.5,5,Jos Buttler,509,True,Krishnappa Gowtham,3834,Dwayne Bravo,25,True,MEDIUM_SEAM,37.918,,2,2,2,,-0.334,8.894,0.188,0.918,81.0,32.0
102072,7936,2.18.6,6,Jos Buttler,509,True,Krishnappa Gowtham,3834,Dwayne Bravo,25,True,MEDIUM_SEAM,29.127,,1,1,1,,-0.691,6.292,-0.45,0.698,52.0,24.0
102073,7936,2.19.1,1,Jos Buttler,509,True,Krishnappa Gowtham,3834,David Willey,2758,False,FAST_SEAM,37.821,,1,1,1,,-0.476,6.688,-0.202,0.626,76.0,77.0
102077,7936,2.19.5,4,Jos Buttler,509,True,Krishnappa Gowtham,3834,David Willey,2758,False,FAST_SEAM,35.319,,1,1,1,,-0.226,6.914,0.147,0.631,54.0,31.0
102080,7936,2.20.1,1,Jos Buttler,509,True,Jofra Archer,3502,Dwayne Bravo,25,True,MEDIUM_SEAM,32.263,,0,0,0,,-0.641,10.268,-0.565,0.905,5.0,5.0
102081,7936,2.20.2,2,Jos Buttler,509,True,Jofra Archer,3502,Dwayne Bravo,25,True,MEDIUM_SEAM,34.822,,2,2,2,,-0.681,9.723,-0.209,0.816,78.0,70.0
102082,7936,2.20.3,3,Jos Buttler,509,True,Jofra Archer,3502,Dwayne Bravo,25,True,MEDIUM_SEAM,27.194,,2,2,2,,-0.381,4.67,-0.152,0.643,51.0,36.0
102083,7936,2.20.4,4,Jos Buttler,509,True,Jofra Archer,3502,Dwayne Bravo,25,True,MEDIUM_SEAM,30.724,,6,6,6,,-0.152,7.431,0.282,0.559,88.0,66.0
102084,7936,2.20.5,5,Jos Buttler,509,True,Jofra Archer,3502,Dwayne Bravo,25,True,MEDIUM_SEAM,30.801,,2,2,2,,-0.858,4.794,-0.948,0.502,37.0,34.0
102960,7940,2.2.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,36.724,,0,0,0,,0.132,7.87,-0.175,0.889,49.0,40.0
102961,7940,2.2.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,32.58,,1,1,1,,0.388,8.166,0.167,0.974,67.0,14.0
102963,7940,2.2.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,36.123,,1,0,1,Wd,0.421,12.407,0.392,2.145,5.0,5.0
102964,7940,2.2.5,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,32.732,,1,1,1,,0.093,5.8,-0.081,0.775,74.0,42.0
102979,7940,2.4.7,6,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,36.475,,0,0,0,,-0.174,7.523,-0.697,0.723,41.0,55.0
102988,7940,2.6.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,32.129,,0,0,0,,-0.503,9.429,0.075,1.036,5.0,5.0
102989,7940,2.6.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,33.67,,4,4,4,,-0.495,7.295,-0.38,0.784,43.0,93.0
102990,7940,2.6.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,31.292,,0,0,0,,-0.464,7.182,-0.151,0.974,5.0,5.0
102991,7940,2.6.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,38.389,,0,0,0,,-0.651,11.791,-0.347,1.674,5.0,5.0
102993,7940,2.7.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,39.888,,1,1,1,,-0.381,6.393,-0.032,0.664,61.0,36.0
102997,7940,2.7.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Jasprit Bumrah,1124,True,FAST_SEAM,27.135,,4,4,4,,-0.602,-0.992,-0.612,0.292,43.0,95.0
103023,7940,2.12.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,32.38,,1,1,1,,-0.697,8.667,-0.514,0.872,10.0,44.0
103026,7940,2.12.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,30.976,,2,2,2,,-0.493,5.005,-0.327,0.464,78.0,71.0
103027,7940,2.12.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Hardik Pandya,2740,True,MEDIUM_SEAM,38.673,,4,4,4,,-0.276,6.737,-0.038,0.614,14.0,74.0
103031,7940,2.13.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,31.446,,4,4,4,,-0.252,5.354,-0.629,0.615,6.0,56.0
103032,7940,2.13.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,36.145,,0,0,0,,0.446,11.163,0.235,1.573,5.0,5.0
103033,7940,2.13.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Mitchell McClenaghan,730,False,SEAM,32.441,,0,0,0,,0.225,12.646,-0.797,1.951,5.0,5.0
103036,7940,2.14.3,3,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,36.845,,6,6,6,,-0.566,7.652,-0.356,0.782,78.0,86.0
103037,7940,2.14.4,4,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,29.825,,4,4,4,,-0.487,3.187,-0.45,0.453,69.0,93.0
103038,7940,2.14.5,5,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,28.966,,2,2,2,,0.047,2.875,0.36,0.57,61.0,89.0
103039,7940,2.14.6,6,Jos Buttler,509,True,Sanju Samson,258,Hardik Pandya,2740,True,MEDIUM_SEAM,32.699,,1,1,1,,-0.825,11.192,-0.63,1.341,13.0,48.0
103040,7940,2.15.1,1,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,39.587,,1,1,1,,-0.409,6.493,-0.139,0.691,12.0,42.0
103042,7940,2.15.3,3,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,38.702,,4,4,4,,-0.642,10.345,-0.007,1.25,96.0,41.0
103043,7940,2.15.4,4,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,39.205,,6,6,6,,-0.615,10.638,0.144,1.418,88.0,15.0
103044,7940,2.15.5,5,Jos Buttler,509,True,Sanju Samson,258,Jasprit Bumrah,1124,True,FAST_SEAM,39.059,,1,1,1,,-0.533,8.143,0.018,0.904,54.0,27.0
103052,7940,2.17.1,1,Jos Buttler,509,True,Sanju Samson,258,Mitchell McClenaghan,730,False,SEAM,36.897,,1,1,1,,-0.461,5.45,-0.911,0.503,39.0,74.0
103055,7940,2.17.4,4,Jos Buttler,509,True,Sanju Samson,258,Mitchell McClenaghan,730,False,SEAM,33.701,,1,1,1,,0.068,8.358,-0.708,0.937,35.0,68.0
103057,7940,2.17.6,5,Jos Buttler,509,True,Sanju Samson,258,Mitchell McClenaghan,730,False,SEAM,27.944,,0,0,0,,-0.986,1.665,-1.16,0.308,0.0,0.0
103058,7940,2.17.7,6,Jos Buttler,509,True,Sanju Samson,258,Mitchell McClenaghan,730,False,SEAM,32.748,,4,4,4,,-0.478,3.866,-0.809,0.475,51.0,75.0
103064,7940,2.18.6,6,Jos Buttler,509,True,Ben Stokes,1154,Hardik Pandya,2740,True,MEDIUM_SEAM,30.764,,6,6,6,,-0.688,8.932,-0.16,0.97,83.0,75.0
103211,7942,1.1.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,41.63,,0,0,0,,-0.533,5.185,-0.25,0.665,47.0,39.0
103212,7942,1.1.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,40.086,,0,0,0,,-0.793,7.797,-0.898,0.742,36.0,27.0
103213,7942,1.1.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,39.641,,1,1,1,,-0.46,9.466,-0.07,1.007,50.0,29.0
103216,7942,1.2.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Prasidh Krishna,5105,True,MEDIUM_SEAM,37.884,,0,0,0,,-0.174,6.053,0.054,0.687,56.0,54.0
103217,7942,1.2.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Prasidh Krishna,5105,True,MEDIUM_SEAM,38.332,,1,1,1,,-0.606,8.224,-0.414,0.792,40.0,45.0
103222,7942,1.3.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,38.499,,4,4,4,,-0.744,9.492,-0.794,0.939,36.0,7.0
103223,7942,1.3.2,2,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,-1.0,,6,6,6,,-0.439,4.221,-0.267,0.446,54.0,5.0
103224,7942,1.3.3,3,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,34.051,,4,4,4,,-0.885,6.979,-0.926,0.713,15.0,15.0
103225,7942,1.3.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,34.085,,4,4,4,,-0.532,7.887,-0.313,0.747,80.0,80.0
103226,7942,1.3.5,5,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,40.827,,6,6,6,,-0.109,4.712,0.116,0.568,56.0,6.0
103227,7942,1.3.6,6,Jos Buttler,509,True,Rahul Tripathi,3838,Shivam Mavi,3779,True,FAST_SEAM,40.01,,4,4,4,,-0.483,2.518,-0.465,0.298,17.0,15.0
103238,7942,1.5.4,4,Jos Buttler,509,True,Rahul Tripathi,3838,Andre Russell,177,True,FAST_SEAM,38.938,,1,1,1,,-0.171,9.6,-0.049,1.305,41.0,25.0
103247,7942,1.7.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Andre Russell,177,True,FAST_SEAM,37.65,,1,1,1,,-0.517,7.031,-0.39,0.806,15.0,49.0
103252,7942,1.7.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Andre Russell,177,True,FAST_SEAM,39.543,,0,0,0,,0.024,-3.357,-0.032,0.521,47.0,34.0
103260,7942,1.9.2,2,Jos Buttler,509,True,Sanju Samson,258,Prasidh Krishna,5105,True,MEDIUM_SEAM,38.173,,0,0,0,,-0.69,8.952,-0.412,0.988,38.0,26.0
103261,7942,1.9.3,3,Jos Buttler,509,True,Sanju Samson,258,Prasidh Krishna,5105,True,MEDIUM_SEAM,39.459,,1,1,1,,-0.236,2.895,-0.086,0.292,56.0,78.0
106985,11140,2.3.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,36.694,,4,4,4,,-0.313,5.807,-0.24,0.616,11.0,75.0
106986,11140,2.3.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,40.146,,0,0,0,,-0.325,7.627,-0.183,0.763,38.0,40.0
106987,11140,2.3.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,37.646,,4,4,4,,-0.277,12.413,0.072,1.47,61.0,5.0
106988,11140,2.3.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,39.366,,0,0,0,,-0.207,6.832,-0.021,0.597,48.0,41.0
106989,11140,2.3.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,39.638,,0,0,0,,-0.25,9.341,-0.232,1.064,38.0,27.0
106999,11140,2.5.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,39.429,,0,0,0,,-0.497,6.859,-0.47,0.769,5.0,5.0
107000,11140,2.5.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,37.435,,2,2,2,,-0.429,6.993,-0.386,0.749,23.0,67.0
107001,11140,2.5.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammad Shami,94,True,FAST_SEAM,39.596,,0,0,0,,0.24,-2.399,0.145,0.377,68.0,38.0
107003,11140,2.6.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Sam Curran,2939,False,MEDIUM_SEAM,31.615,,4,4,4,,-0.923,7.847,-0.818,0.802,6.0,25.0
107004,11140,2.6.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Sam Curran,2939,False,MEDIUM_SEAM,37.669,,0,0,0,,0.228,3.41,0.427,0.293,38.0,48.0
107005,11140,2.6.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Sam Curran,2939,False,MEDIUM_SEAM,36.26,,6,6,6,,-0.861,12.64,-0.329,1.29,62.0,95.0
107006,11140,2.6.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Sam Curran,2939,False,MEDIUM_SEAM,37.581,,4,4,4,,-0.944,-0.384,-0.943,0.097,8.0,21.0
107007,11140,2.6.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Sam Curran,2939,False,MEDIUM_SEAM,37.068,,4,4,4,,-0.675,7.672,-0.359,0.79,6.0,56.0
107016,11140,2.8.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,34.144,,0,0,0,,-0.38,4.757,-0.255,0.375,52.0,33.0
107017,11140,2.8.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,39.091,,0,0,0,,-0.397,7.172,-0.355,0.702,5.0,5.0
107018,11140,2.8.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,38.524,,0,0,0,,-0.184,1.004,-0.163,0.146,48.0,41.0
107019,11140,2.8.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Ankit Rajpoot,1106,False,SEAM,-1.0,,4,4,4,,-0.354,4.686,-0.277,0.398,26.0,87.0
107027,11140,2.10.2,2,Jos Buttler,509,True,Sanju Samson,258,Ankit Rajpoot,1106,False,SEAM,38.086,,4,4,4,,-0.193,9.776,0.198,1.099,71.0,7.0
107028,11140,2.10.3,3,Jos Buttler,509,True,Sanju Samson,258,Ankit Rajpoot,1106,False,SEAM,38.742,,4,4,4,,-0.212,6.587,-0.002,0.733,6.0,56.0
107029,11140,2.10.4,4,Jos Buttler,509,True,Sanju Samson,258,Ankit Rajpoot,1106,False,SEAM,32.207,,2,2,2,,-0.653,6.715,-0.709,0.674,13.0,55.0
107030,11140,2.10.5,5,Jos Buttler,509,True,Sanju Samson,258,Ankit Rajpoot,1106,False,SEAM,-1.0,,1,1,1,,-0.253,2.198,-0.234,0.289,31.0,51.0
107843,11144,1.1.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,36.433,,0,0,0,,-0.766,6.573,-0.815,0.666,5.0,5.0
107844,11144,1.1.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,37.673,,0,0,0,,-0.542,7.772,-0.477,0.866,35.0,40.0
107853,11144,1.3.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,33.846,,0,0,0,,-0.491,7.467,-0.254,0.906,38.0,39.0
107854,11144,1.3.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,37.624,,1,0,1,Wd,-0.569,12.844,-0.168,2.069,5.0,5.0
107855,11144,1.3.5,4,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,-1.0,,4,4,4,,-0.509,7.663,-0.39,0.825,7.0,28.0
107856,11144,1.3.6,5,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,38.836,,0,0,0,,-0.295,7.84,0.159,0.734,5.0,5.0
107857,11144,1.3.7,6,Jos Buttler,509,True,Ajinkya Rahane,135,Bhuvneshwar Kumar,116,True,MEDIUM_SEAM,34.671,,1,1,1,,-0.114,7.617,0.253,0.831,83.0,42.0
108960,11148,2.2.1,1,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,36.819,,4,4,4,,-0.552,8.352,-0.879,0.793,6.0,25.0
108961,11148,2.2.2,2,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,36.192,,0,0,0,,-0.26,7.279,-0.306,0.943,44.0,38.0
108962,11148,2.2.3,3,Jos Buttler,509,True,Sanju Samson,258,Shardul Thakur,1745,True,MEDIUM_SEAM,35.461,,1,1,1,,-0.411,8.557,-0.548,0.993,40.0,24.0
108968,11148,2.3.3,3,Jos Buttler,509,True,Sanju Samson,258,Deepak Chahar,140,True,MEDIUM_SEAM,37.838,,0,0,0,,-0.262,7.32,-0.119,0.873,55.0,56.0
108969,11148,2.3.4,4,Jos Buttler,509,True,Sanju Samson,258,Deepak Chahar,140,True,MEDIUM_SEAM,36.886,,0,0,0,,-0.292,7.681,-0.056,0.882,48.0,40.0
108970,11148,2.3.5,5,Jos Buttler,509,True,Sanju Samson,258,Deepak Chahar,140,True,MEDIUM_SEAM,37.226,,1,1,1,,-0.554,8.52,-0.496,0.875,48.0,61.0
108972,11148,2.4.1,1,Jos Buttler,509,True,Rahul Tripathi,3838,Shardul Thakur,1745,True,MEDIUM_SEAM,37.537,c Dwayne Bravo b Shardul Thakur,0,0,0,,-0.243,5.752,-0.164,0.652,0.0,0.0
109447,11150,2.1.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,38.163,,0,0,0,,-0.293,8.89,-0.566,1.016,5.0,5.0
109448,11150,2.1.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,38.52,,4,4,4,,-0.407,8.65,-0.796,0.892,10.0,64.0
109449,11150,2.1.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,38.529,,2,2,2,,-0.278,7.221,-0.504,0.902,18.0,18.0
109450,11150,2.1.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,38.682,,0,0,0,,-0.32,8.269,-0.426,1.019,41.0,39.0
109451,11150,2.1.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,37.515,,1,1,1,,-0.524,9.615,-0.803,1.267,28.0,36.0
109452,11150,2.2.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,40.526,,0,0,0,,-0.76,8.603,-0.914,0.824,5.0,5.0
109453,11150,2.2.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,39.858,,1,0,0,Lb,-0.362,10.034,0.155,1.165,5.0,5.0
109455,11150,2.2.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,39.51,,4,4,4,,-0.48,7.494,-0.129,0.897,50.0,95.0
109456,11150,2.2.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,40.069,,4,4,4,,-0.636,3.855,-0.581,0.367,6.0,55.0
109457,11150,2.2.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,39.332,,0,0,0,,-0.488,8.183,-0.086,0.99,61.0,37.0
109460,11150,2.3.3,2,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,34.332,,2,2,2,,-0.365,11.1,-0.406,1.315,82.0,21.0
109461,11150,2.3.4,3,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,39.197,,2,2,2,,0.073,8.389,0.28,0.853,84.0,25.0
109462,11150,2.3.5,4,Jos Buttler,509,True,Ajinkya Rahane,135,Umesh Yadav,59,True,FAST_SEAM,38.668,,1,1,1,,-0.115,11.596,0.321,1.591,68.0,12.0
109465,11150,2.4.1,1,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,41.167,,4,4,4,,-0.639,5.937,-0.537,0.61,6.0,54.0
109466,11150,2.4.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,40.099,,0,0,0,,-0.576,5.387,-0.509,0.572,5.0,5.0
109467,11150,2.4.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,39.432,,4,0,0,B,-0.604,6.638,-0.353,0.506,5.0,5.0
109468,11150,2.4.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,38.793,,0,0,0,,-0.564,8.442,-0.351,0.788,5.0,5.0
109469,11150,2.4.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,39.393,,4,4,4,,-0.46,6.64,-0.353,0.775,24.0,9.0
109470,11150,2.4.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Navdeep Saini,3824,True,FAST_SEAM,41.678,,0,0,0,,-0.407,5.201,-0.196,0.431,49.0,40.0
109484,11150,2.7.2,2,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammed Siraj,3840,True,MEDIUM_SEAM,36.924,,2,2,2,,-0.648,13.075,-0.655,1.795,82.0,60.0
109485,11150,2.7.3,3,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammed Siraj,3840,True,MEDIUM_SEAM,38.736,,0,0,0,,-0.205,6.472,0.053,0.581,60.0,38.0
109486,11150,2.7.4,4,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammed Siraj,3840,True,MEDIUM_SEAM,40.079,,0,0,0,,-0.282,6.899,0.02,0.581,63.0,42.0
109487,11150,2.7.5,5,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammed Siraj,3840,True,MEDIUM_SEAM,40.587,,0,0,0,,-0.211,1.937,-0.169,0.234,5.0,5.0
109488,11150,2.7.6,6,Jos Buttler,509,True,Ajinkya Rahane,135,Mohammed Siraj,3840,True,MEDIUM_SEAM,39.605,,1,1,1,,-0.658,9.486,-0.653,0.9,17.0,28.0
109496,11150,2.9.2,2,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,35.414,,0,0,0,,-0.331,9.032,-0.069,0.908,45.0,49.0
109497,11150,2.9.3,3,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,34.043,,4,4,4,,-0.46,10.43,0.097,1.319,93.0,21.0
109498,11150,2.9.4,4,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,33.759,,1,1,1,,-0.411,9.289,-0.159,1.022,71.0,26.0
109500,11150,2.9.6,6,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,33.324,,4,4,4,,-0.642,13.537,-0.433,2.002,94.0,77.0
109509,11150,2.11.2,2,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,36.493,,1,1,1,,-0.006,4.6,0.161,0.417,82.0,27.0
109512,11150,2.11.5,5,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,35.343,,0,0,0,,-0.23,3.495,-0.137,0.552,44.0,60.0
109513,11150,2.11.6,6,Jos Buttler,509,True,Steve Smith,271,Marcus Stoinis,964,True,MEDIUM_SEAM,37.699,,0,0,0,,-0.397,7.179,-0.309,0.783,40.0,40.0
111040,11312,1.2.5,5,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,38.271,,0,0,0,,-0.527,9.844,-0.175,1.003,47.0,40.0
111041,11312,1.2.6,6,Jos Buttler,509,True,Steve Smith,271,Prasidh Krishna,5105,True,MEDIUM_SEAM,39.411,,0,0,0,,-0.556,8.098,-0.387,0.773,42.0,39.0
