,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
42289,2450,2.5.2,2,Chris Gayle,236,False,Parthiv Patel,44,Lasith Malinga,211,True,FAST_SEAM,30.466,,1,1,1,,-0.22,9.487,-0.092,0.922,16.0,27.0
42290,2450,2.5.3,3,Parthiv Patel,44,False,Chris Gayle,236,Lasith Malinga,211,True,FAST_SEAM,37.761,,1,1,1,,0.267,1.392,0.301,0.201,73.0,12.0
42291,2450,2.5.4,4,Chris Gayle,236,False,Parthiv Patel,44,Lasith Malinga,211,True,FAST_SEAM,39.413,,2,2,2,,-0.066,11.77,0.017,1.467,16.0,61.0
42292,2450,2.5.5,5,Chris Gayle,236,False,Parthiv Patel,44,Lasith Malinga,211,True,FAST_SEAM,38.388,,0,0,0,,0.347,2.346,0.619,0.323,66.0,42.0
42293,2450,2.5.6,6,Chris Gayle,236,False,Parthiv Patel,44,Lasith Malinga,211,True,FAST_SEAM,39.007,,0,0,0,,0.065,12.489,0.261,1.756,5.0,5.0
42330,2450,2.12.1,1,Virat Kohli,164,True,AB de Villiers,233,Lasith Malinga,211,True,FAST_SEAM,37.236,,1,1,1,,0.045,7.627,0.279,0.814,62.0,19.0
42331,2450,2.12.2,2,AB de Villiers,233,True,Virat Kohli,164,Lasith Malinga,211,True,FAST_SEAM,37.594,,0,0,0,,-0.434,5.779,-0.531,0.564,33.0,42.0
42332,2450,2.12.3,3,AB de Villiers,233,True,Virat Kohli,164,Lasith Malinga,211,True,FAST_SEAM,37.67,,1,1,1,,-0.367,3.465,-0.427,0.339,60.0,83.0
42333,2450,2.12.4,4,Virat Kohli,164,True,AB de Villiers,233,Lasith Malinga,211,True,FAST_SEAM,38.363,,0,0,0,,-0.562,0.991,-0.586,0.13,34.0,28.0
42334,2450,2.12.5,5,Virat Kohli,164,True,AB de Villiers,233,Lasith Malinga,211,True,FAST_SEAM,38.287,,1,1,1,,0.073,0.614,0.087,0.098,60.0,22.0
42335,2450,2.12.6,6,AB de Villiers,233,True,Virat Kohli,164,Lasith Malinga,211,True,FAST_SEAM,38.538,,4,4,4,,-0.747,2.984,-0.869,0.273,9.0,54.0
42360,2450,2.17.1,1,Rilee Rossouw,239,False,Mitchell Starc,490,Lasith Malinga,211,True,FAST_SEAM,37.112,,1,1,1,,0.264,6.336,0.424,0.618,70.0,60.0
42361,2450,2.17.2,2,Mitchell Starc,490,False,Rilee Rossouw,239,Lasith Malinga,211,True,FAST_SEAM,37.974,,4,4,4,,0.36,4.449,0.513,0.464,90.0,21.0
42362,2450,2.17.3,3,Mitchell Starc,490,False,Rilee Rossouw,239,Lasith Malinga,211,True,FAST_SEAM,37.824,,0,0,0,,0.473,1.833,0.514,0.187,5.0,5.0
42363,2450,2.17.4,4,Mitchell Starc,490,False,Rilee Rossouw,239,Lasith Malinga,211,True,FAST_SEAM,37.61,c Kieron Pollard b Lasith Malinga,0,0,0,,0.187,4.659,0.286,0.424,64.0,48.0
42364,2450,2.17.5,5,Rilee Rossouw,239,False,Harshal Patel,157,Lasith Malinga,211,True,FAST_SEAM,38.11,,4,4,4,,0.343,6.627,0.512,0.702,21.0,78.0
42365,2450,2.17.6,6,Rilee Rossouw,239,False,Harshal Patel,157,Lasith Malinga,211,True,FAST_SEAM,37.506,,1,1,1,,0.405,3.69,0.532,0.386,62.0,75.0
42372,2450,2.19.1,1,Rilee Rossouw,239,False,Varun Aaron,61,Lasith Malinga,211,True,FAST_SEAM,37.146,,6,6,6,,0.305,5.811,0.506,0.536,20.0,86.0
42373,2450,2.19.2,2,Rilee Rossouw,239,False,Varun Aaron,61,Lasith Malinga,211,True,FAST_SEAM,38.321,c Rohit Sharma b Lasith Malinga,0,0,0,,0.52,3.574,0.701,0.367,0.0,0.0
42374,2450,2.19.3,3,Ashok Dinda,48,True,Varun Aaron,61,Lasith Malinga,211,True,FAST_SEAM,37.584,,0,0,0,,-0.089,2.773,-0.035,0.46,50.0,38.0
42375,2450,2.19.4,4,Ashok Dinda,48,True,Varun Aaron,61,Lasith Malinga,211,True,FAST_SEAM,37.711,,1,1,1,,-0.249,4.908,-0.227,0.537,18.0,44.0
42377,2450,2.19.6,6,Ashok Dinda,48,True,Varun Aaron,61,Lasith Malinga,211,True,FAST_SEAM,32.766,,0,0,0,,-0.194,2.994,-0.189,0.446,5.0,5.0
43400,2455,2.2.1,1,Brendon McCullum,202,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,31.502,,0,0,0,,0.041,6.175,0.21,0.679,54.0,36.0
43401,2455,2.2.2,2,Brendon McCullum,202,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,37.474,,0,0,0,,-0.315,3.126,-0.437,0.379,35.0,38.0
43402,2455,2.2.3,3,Brendon McCullum,202,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,31.957,,1,1,1,,0.017,7.471,0.091,0.749,68.0,35.0
43403,2455,2.2.4,4,Dwayne Smith,413,True,Brendon McCullum,202,Lasith Malinga,211,True,FAST_SEAM,37.531,,0,0,0,,-0.25,4.749,-0.43,0.444,5.0,5.0
43404,2455,2.2.5,5,Dwayne Smith,413,True,Brendon McCullum,202,Lasith Malinga,211,True,FAST_SEAM,32.355,,0,0,0,,-0.257,10.169,-0.211,0.878,56.0,41.0
43405,2455,2.2.6,6,Dwayne Smith,413,True,Brendon McCullum,202,Lasith Malinga,211,True,FAST_SEAM,37.169,,1,1,1,,-0.065,0.082,-0.061,0.032,53.0,57.0
43462,2455,2.12.1,1,Faf du Plessis,24,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,31.204,,1,1,1,,-0.427,8.952,-0.524,0.968,21.0,24.0
43463,2455,2.12.2,2,Dwayne Smith,413,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,37.542,,0,0,0,,0.041,4.176,0.1,0.418,61.0,41.0
43464,2455,2.12.3,3,Dwayne Smith,413,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,32.029,,1,1,1,,-0.075,7.088,0.013,0.709,72.0,25.0
43465,2455,2.12.4,4,Faf du Plessis,24,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,37.556,,0,0,0,,-0.095,1.003,-0.09,0.149,60.0,47.0
43466,2455,2.12.5,5,Faf du Plessis,24,True,Dwayne Smith,413,Lasith Malinga,211,True,FAST_SEAM,38.219,,1,1,1,,0.01,3.352,-0.001,0.368,61.0,68.0
43467,2455,2.12.6,6,Dwayne Smith,413,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,37.884,,0,0,0,,-0.328,4.353,-0.434,0.476,34.0,35.0
43492,2455,2.17.1,1,MS Dhoni,1,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,36.396,,1,0,1,Wd,0.075,9.456,0.476,1.058,5.0,5.0
43493,2455,2.17.2,1,MS Dhoni,1,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,37.556,,1,1,1,,-0.355,10.717,-0.402,1.23,24.0,47.0
43494,2455,2.17.3,2,Faf du Plessis,24,True,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,32.979,,1,1,1,,-0.319,8.579,-0.223,0.858,18.0,33.0
43495,2455,2.17.4,3,MS Dhoni,1,True,Faf du Plessis,24,Lasith Malinga,211,True,FAST_SEAM,37.76,,1,1,1,,-0.327,4.634,-0.382,0.495,34.0,50.0
43496,2455,2.17.5,4,Faf du Plessis,24,True,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,33.603,b Lasith Malinga,0,0,0,,-0.039,0.776,-0.034,0.151,0.0,0.0
43497,2455,2.17.6,5,Ravindra Jadeja,9,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,34.368,,2,0,0,Lb,-0.03,2.754,-0.03,0.377,73.0,14.0
43498,2455,2.17.7,6,Ravindra Jadeja,9,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,37.841,,0,0,0,,-0.097,11.763,0.085,1.339,43.0,30.0
43507,2455,2.19.2,2,Ravindra Jadeja,9,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,38.561,,1,1,1,,0.511,0.719,0.545,0.112,85.0,39.0
43508,2455,2.19.3,3,MS Dhoni,1,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,38.066,,2,2,2,,-0.466,2.633,-0.528,0.403,22.0,61.0
43509,2455,2.19.4,4,MS Dhoni,1,True,Ravindra Jadeja,9,Lasith Malinga,211,True,FAST_SEAM,37.559,,1,1,1,,-0.207,3.938,-0.224,0.466,50.0,39.0
43510,2455,2.19.5,5,Ravindra Jadeja,9,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,37.88,b Lasith Malinga,0,0,0,,0.317,2.276,0.378,0.251,5.0,5.0
43511,2455,2.19.6,6,Mithun Manhas,124,False,MS Dhoni,1,Lasith Malinga,211,True,FAST_SEAM,38.843,run out (Praveen Kumar),1,1,1,,0.136,2.606,0.212,0.295,46.0,29.0
44266,2459,1.5.1,1,Aaron Finch,167,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,36.349,,0,0,0,,-0.224,6.965,-0.301,0.825,44.0,38.0
44267,2459,1.5.2,2,Aaron Finch,167,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,-1.0,,2,2,2,,-0.071,9.799,-0.066,1.14,83.0,54.0
44268,2459,1.5.3,3,Aaron Finch,167,True,Shikhar Dhawan,41,Lasith Malinga,211,True,FAST_SEAM,38.24,,0,0,0,,-0.147,8.41,-0.142,0.53,47.0,39.0
44270,2459,1.5.5,5,Shikhar Dhawan,41,False,Aaron Finch,167,Lasith Malinga,211,True,FAST_SEAM,37.675,,4,4,4,,-0.269,0.552,-0.289,0.087,26.0,10.0
44271,2459,1.5.6,6,Shikhar Dhawan,41,False,Aaron Finch,167,Lasith Malinga,211,True,FAST_SEAM,37.303,b Lasith Malinga,0,0,0,,0.01,3.366,-0.061,0.246,0.0,0.0
44320,2459,1.14.1,1,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,-1.0,,0,0,0,,-0.144,7.838,-0.281,0.573,39.0,38.0
44321,2459,1.14.2,2,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,39.234,,1,1,1,,-0.247,9.071,-0.487,0.895,18.0,39.0
44324,2459,1.14.5,5,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,37.704,,1,1,1,,-0.246,2.695,-0.275,0.335,44.0,82.0
44342,2459,1.17.4,4,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,37.69,,2,2,2,,0.044,1.0,0.04,0.156,87.0,22.0
44343,2459,1.17.5,5,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,38.421,,0,0,0,,-0.275,3.039,-0.352,0.386,34.0,45.0
44344,2459,1.17.6,6,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,38.464,,1,1,1,,-0.341,1.209,-0.381,0.137,42.0,9.0
44351,2459,1.19.1,1,David Warner,170,False,Aaron Finch,167,Lasith Malinga,211,True,FAST_SEAM,37.838,,1,1,1,,0.483,1.102,0.507,0.132,72.0,11.0
44352,2459,1.19.2,2,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,38.034,,1,0,0,Lb,0.283,1.574,0.321,0.196,56.0,36.0
44353,2459,1.19.3,3,David Warner,170,False,Aaron Finch,167,Lasith Malinga,211,True,FAST_SEAM,38.778,,6,6,6,,-0.29,5.293,-0.412,0.632,19.0,88.0
44354,2459,1.19.4,4,David Warner,170,False,Aaron Finch,167,Lasith Malinga,211,True,FAST_SEAM,37.437,,1,1,1,,0.358,2.946,0.436,0.293,66.0,27.0
44355,2459,1.19.5,5,Aaron Finch,167,True,David Warner,170,Lasith Malinga,211,True,FAST_SEAM,37.481,c Kieron Pollard b Lasith Malinga,0,0,0,,-0.059,3.745,-0.059,0.266,0.0,0.0
44356,2459,1.19.6,6,David Warner,170,False,Naman Ojha,52,Lasith Malinga,211,True,FAST_SEAM,38.869,,6,6,6,,-0.212,4.266,-0.277,0.237,31.0,93.0
45341,2463,2.1.1,1,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.894,,0,0,0,,-0.148,2.602,-0.277,0.386,39.0,31.0
45342,2463,2.1.2,2,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.748,,4,4,4,,-0.02,4.505,-0.062,0.387,92.0,59.0
45343,2463,2.1.3,3,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.749,,0,0,0,,-0.317,7.613,-0.532,0.467,5.0,5.0
45344,2463,2.1.4,4,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.391,,0,0,0,,-0.506,7.766,-0.812,0.745,5.0,5.0
45345,2463,2.1.5,5,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.812,,1,1,1,,-0.269,7.743,-0.493,0.733,29.0,17.0
45346,2463,2.1.6,6,Gautam Gambhir,84,False,Robin Uthappa,127,Lasith Malinga,211,True,FAST_SEAM,38.211,,1,0,1,Wd,-0.346,1.559,-0.405,0.164,5.0,5.0
45347,2463,2.1.7,6,Gautam Gambhir,84,False,Robin Uthappa,127,Lasith Malinga,211,True,FAST_SEAM,38.093,,1,1,1,,-0.183,1.312,-0.223,0.141,22.0,16.0
45372,2463,2.6.1,1,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,36.878,,0,0,0,,-0.026,7.481,-0.122,0.685,40.0,32.0
45373,2463,2.6.2,2,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,31.074,,1,0,1,Wd,0.302,6.282,0.649,0.646,5.0,5.0
45374,2463,2.6.3,2,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.901,,0,0,0,,-0.17,9.584,-0.369,0.919,38.0,26.0
45375,2463,2.6.4,3,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.883,,0,0,0,,-0.08,7.772,-0.313,0.696,5.0,5.0
45376,2463,2.6.5,4,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,33.388,,0,0,0,,0.062,7.579,0.003,0.8,39.0,33.0
45377,2463,2.6.6,5,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.615,,4,4,4,,-0.189,7.493,-0.456,0.637,42.0,7.0
45378,2463,2.6.7,6,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.656,,0,0,0,,-0.181,9.033,-0.41,0.809,36.0,29.0
45440,2463,2.17.1,1,Yusuf Pathan,96,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,35.658,,1,0,1,Wd,0.136,9.666,0.517,1.077,5.0,5.0
45441,2463,2.17.2,1,Yusuf Pathan,96,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,36.665,,4,4,4,,0.01,9.763,0.42,0.904,63.0,6.0
45443,2463,2.17.4,3,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,37.347,,0,0,0,,-0.275,12.771,-0.276,1.541,5.0,5.0
45444,2463,2.17.5,4,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,-1.0,,4,4,4,,-0.147,12.352,0.532,1.837,91.0,21.0
45445,2463,2.17.6,5,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,33.512,,1,1,1,,-0.246,3.384,-0.258,0.528,16.0,53.0
45446,2463,2.17.7,6,Yusuf Pathan,96,True,Shakib Al Hasan,201,Lasith Malinga,211,True,FAST_SEAM,33.414,,1,1,1,,-0.128,1.344,-0.136,0.199,48.0,37.0
45453,2463,2.19.1,1,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,37.62,,2,2,2,,-0.178,3.027,-0.238,0.334,14.0,59.0
45454,2463,2.19.2,2,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,32.169,,0,0,0,,0.483,4.932,0.757,0.651,5.0,5.0
45455,2463,2.19.3,3,Shakib Al Hasan,201,False,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,32.654,c Ambati Rayudu b Lasith Malinga,0,0,0,,0.031,7.44,0.343,0.661,0.0,0.0
45456,2463,2.19.4,4,Yusuf Pathan,96,True,Ryan ten Doeschate,200,Lasith Malinga,211,True,FAST_SEAM,37.809,,4,4,4,,-0.12,11.935,-0.014,1.3,94.0,25.0
50365,3226,2.1.1,1,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,39.115,,1,1,1,,-0.016,9.215,-0.114,0.997,75.0,27.0
50369,3226,2.1.5,4,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,39.042,,0,0,0,,-0.221,8.768,-0.593,0.861,5.0,5.0
50370,3226,2.1.6,5,Robin Uthappa,127,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,40.761,,0,0,0,,0.007,9.004,-0.142,0.77,57.0,43.0
50426,3226,2.11.1,1,Manish Pandey,123,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,37.729,,0,0,0,,-0.027,7.731,0.151,0.845,64.0,38.0
50428,3226,2.11.3,3,Manish Pandey,123,True,Gautam Gambhir,84,Lasith Malinga,211,True,FAST_SEAM,36.191,,1,1,1,,-0.152,9.853,0.043,0.808,78.0,35.0
50430,3226,2.11.5,5,Gautam Gambhir,84,False,Manish Pandey,123,Lasith Malinga,211,True,FAST_SEAM,37.948,,1,1,1,,-0.105,2.188,-0.158,0.238,34.0,36.0
50456,3226,2.16.1,1,Yusuf Pathan,96,True,Suryakumar Yadav,108,Lasith Malinga,211,True,FAST_SEAM,38.293,,0,0,0,,-0.011,7.729,-0.087,0.79,44.0,40.0
50458,3226,2.16.3,3,Yusuf Pathan,96,True,Suryakumar Yadav,108,Lasith Malinga,211,True,FAST_SEAM,38.518,,0,0,0,,-0.2,10.057,-0.625,0.977,35.0,28.0
50459,3226,2.16.4,4,Yusuf Pathan,96,True,Suryakumar Yadav,108,Lasith Malinga,211,True,FAST_SEAM,37.679,,1,1,1,,-0.151,9.218,-0.406,1.045,24.0,16.0
50469,3226,2.18.1,1,Suryakumar Yadav,108,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,37.506,,1,1,1,,-0.052,3.552,-0.004,0.521,84.0,65.0
50473,3226,2.18.5,5,Suryakumar Yadav,108,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,39.155,,6,6,6,,-0.111,5.252,-0.135,0.492,92.0,73.0
50474,3226,2.18.6,6,Suryakumar Yadav,108,True,Yusuf Pathan,96,Lasith Malinga,211,True,FAST_SEAM,37.049,,2,2,2,,-0.256,3.609,-0.275,0.381,83.0,69.0
51753,3232,1.6.1,1,Virender Sehwag,45,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,37.371,,1,0,1,Wd,0.405,3.662,0.481,0.381,5.0,5.0
51754,3232,1.6.2,1,Virender Sehwag,45,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,37.28,,0,0,0,,-0.192,8.941,-0.379,0.858,33.0,28.0
51755,3232,1.6.3,2,Virender Sehwag,45,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,36.628,,4,4,4,,-0.101,9.742,-0.317,0.949,84.0,76.0
51756,3232,1.6.4,3,Virender Sehwag,45,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,38.017,,4,4,4,,0.105,9.095,0.129,0.818,90.0,20.0
51757,3232,1.6.5,4,Virender Sehwag,45,True,Murali Vijay,7,Lasith Malinga,211,True,FAST_SEAM,-1.0,,1,1,1,,-0.171,9.313,-0.185,0.993,38.0,11.0
51758,3232,1.6.6,5,Murali Vijay,7,False,Virender Sehwag,45,Lasith Malinga,211,True,FAST_SEAM,38.31,,0,0,0,,-0.163,13.227,-0.314,1.797,5.0,5.0
51759,3232,1.6.7,6,Murali Vijay,7,False,Virender Sehwag,45,Lasith Malinga,211,True,FAST_SEAM,38.232,,1,1,1,,-0.051,11.634,-0.09,1.603,30.0,24.0
51791,3232,1.12.1,1,George Bailey,19,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,37.668,,4,4,4,,0.333,6.299,0.507,0.711,66.0,7.0
51792,3232,1.12.2,2,George Bailey,19,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,38.429,,1,1,1,,0.03,9.486,0.124,1.012,85.0,31.0
51793,3232,1.12.3,3,David Miller,187,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,-1.0,,0,0,0,,-0.056,12.638,-0.118,1.726,5.0,5.0
51794,3232,1.12.4,4,David Miller,187,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,37.442,,1,1,1,,0.112,11.895,0.301,1.572,67.0,12.0
51795,3232,1.12.5,5,George Bailey,19,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,37.55,,1,1,1,,-0.067,6.715,-0.175,0.598,36.0,11.0
51796,3232,1.12.6,6,David Miller,187,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,37.885,,1,1,1,,0.027,11.296,-0.016,1.36,22.0,33.0
51816,3232,1.16.2,2,George Bailey,19,False,David Miller,187,Lasith Malinga,211,True,FAST_SEAM,38.221,,1,1,1,,-0.161,2.265,-0.2,0.255,39.0,30.0
51817,3232,1.16.3,3,David Miller,187,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,32.71,c Aditya Tare b Lasith Malinga,0,0,0,,0.5,9.329,1.082,1.117,0.0,0.0
51818,3232,1.16.4,4,Rishi Dhawan,1088,True,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,37.779,,4,4,4,,0.196,11.736,0.55,1.507,63.0,7.0
51819,3232,1.16.5,5,Rishi Dhawan,1088,True,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,36.389,,1,1,1,,-0.085,12.046,-0.263,1.539,88.0,35.0
51820,3232,1.16.6,6,George Bailey,19,False,Rishi Dhawan,1088,Lasith Malinga,211,True,FAST_SEAM,37.898,,1,0,0,Lb,0.18,1.78,0.22,0.22,36.0,27.0
51827,3232,1.18.1,1,Rishi Dhawan,1088,True,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,30.49,c Vinay Kumar b Lasith Malinga,0,0,0,,0.024,6.075,0.196,0.879,0.0,0.0
51828,3232,1.18.2,2,George Bailey,19,False,Mitchell Johnson,213,Lasith Malinga,211,True,FAST_SEAM,37.635,,1,1,1,,-0.478,4.184,-0.639,0.394,35.0,41.0
51829,3232,1.18.3,3,Mitchell Johnson,213,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,34.51,,0,0,0,,0.153,4.208,0.206,0.531,50.0,39.0
51830,3232,1.18.4,4,Mitchell Johnson,213,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,32.029,,1,1,1,,0.316,7.769,0.722,0.993,66.0,13.0
51831,3232,1.18.5,5,George Bailey,19,False,Mitchell Johnson,213,Lasith Malinga,211,True,FAST_SEAM,37.457,,1,1,1,,-0.576,3.461,-0.709,0.39,11.0,35.0
51832,3232,1.18.6,6,Mitchell Johnson,213,False,George Bailey,19,Lasith Malinga,211,True,FAST_SEAM,32.937,,0,0,0,,0.392,7.717,0.859,1.042,5.0,5.0
52360,3234,2.6.1,1,Steve Smith,271,True,Ajinkya Rahane,135,Lasith Malinga,211,True,FAST_SEAM,36.92,,1,1,1,,-0.083,9.324,-0.008,1.038,85.0,40.0
52361,3234,2.6.2,2,Ajinkya Rahane,135,True,Steve Smith,271,Lasith Malinga,211,True,FAST_SEAM,36.909,,1,1,1,,-0.286,9.875,-0.445,1.342,38.0,9.0
52362,3234,2.6.3,3,Steve Smith,271,True,Ajinkya Rahane,135,Lasith Malinga,211,True,FAST_SEAM,36.628,,0,0,0,,-0.264,8.426,-0.537,0.825,5.0,5.0
52363,3234,2.6.4,4,Steve Smith,271,True,Ajinkya Rahane,135,Lasith Malinga,211,True,FAST_SEAM,37.22,,4,4,4,,-0.289,9.385,-0.583,0.933,80.0,82.0
52364,3234,2.6.5,5,Steve Smith,271,True,Ajinkya Rahane,135,Lasith Malinga,211,True,FAST_SEAM,38.102,,1,1,1,,-0.263,9.561,-0.606,0.938,61.0,57.0
52365,3234,2.6.6,6,Ajinkya Rahane,135,True,Steve Smith,271,Lasith Malinga,211,True,FAST_SEAM,38.088,,2,2,2,,-0.125,10.425,-0.375,1.029,89.0,27.0
52414,3234,2.15.1,1,Steve Smith,271,True,Deepak Hooda,1556,Lasith Malinga,211,True,FAST_SEAM,37.778,,2,2,2,,-0.381,1.53,-0.417,0.183,20.0,17.0
52415,3234,2.15.2,2,Steve Smith,271,True,Deepak Hooda,1556,Lasith Malinga,211,True,FAST_SEAM,37.847,,0,0,0,,-0.191,5.428,-0.226,0.433,5.0,5.0
52416,3234,2.15.3,3,Steve Smith,271,True,Deepak Hooda,1556,Lasith Malinga,211,True,FAST_SEAM,37.952,,1,0,1,Wd,0.32,2.217,0.365,0.261,5.0,5.0
52417,3234,2.15.4,3,Steve Smith,271,True,Deepak Hooda,1556,Lasith Malinga,211,True,FAST_SEAM,38.113,,2,2,2,,-0.371,3.238,-0.417,0.348,14.0,50.0
52418,3234,2.15.5,4,Steve Smith,271,True,Deepak Hooda,1556,Lasith Malinga,211,True,FAST_SEAM,38.196,,1,1,1,,-0.553,2.552,-0.638,0.272,13.0,30.0
52419,3234,2.15.6,5,Deepak Hooda,1556,True,Steve Smith,271,Lasith Malinga,211,True,FAST_SEAM,38.236,b Lasith Malinga,0,0,0,,0.06,2.354,0.072,0.257,0.0,0.0
52429,3234,2.17.1,1,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,37.777,,4,4,4,,-0.301,3.62,-0.384,0.31,88.0,70.0
52430,3234,2.17.2,2,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,38.508,,4,4,4,,-0.489,2.506,-0.537,0.268,11.0,20.0
52431,3234,2.17.3,3,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,38.946,,2,2,2,,-0.434,4.731,-0.564,0.461,16.0,61.0
52432,3234,2.17.4,4,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,38.736,,4,4,4,,-0.512,5.142,-0.721,0.506,45.0,6.0
52433,3234,2.17.5,5,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,32.491,,0,0,0,,-0.453,7.72,-0.542,0.756,5.0,5.0
52434,3234,2.17.6,6,Steve Smith,271,True,James Faulkner,193,Lasith Malinga,211,True,FAST_SEAM,32.37,,1,1,1,,-0.055,5.976,0.003,0.676,81.0,63.0
